Partno,Judgement1,Word Pair,Judged Value,Recall,COS,LSA ,FSG
61,semantic,Jesus_Christ,100,1,0.718849988,0.902218,0.259
62,semantic,Jesus_Christ,95,0,0.718849988,0.902218,0.259
63,semantic,Jesus_Christ,100,1,0.718849988,0.902218,0.259
64,semantic,Jesus_Christ,100,1,0.718849988,0.902218,0.259
65,semantic,Jesus_Christ,100,1,0.718849988,0.902218,0.259
66,semantic,Jesus_Christ,100,1,0.718849988,0.902218,0.259
67,semantic,Jesus_Christ,95,1,0.718849988,0.902218,0.259
68,semantic,Jesus_Christ,100,1,0.718849988,0.902218,0.259
69,semantic,Jesus_Christ,100,1,0.718849988,0.902218,0.259
46,semantic,Cherry_Apple,55,0,0.66855448,0.432392,0.077
47,semantic,Cherry_Apple,30,0,0.66855448,0.432392,0.077
48,semantic,Cherry_Apple,0,0,0.66855448,0.432392,0.077
49,semantic,Cherry_Apple,60,0,0.66855448,0.432392,0.077
50,semantic,Cherry_Apple,40,0,0.66855448,0.432392,0.077
51,semantic,Cherry_Apple,90,0,0.66855448,0.432392,0.077
52,semantic,Cherry_Apple,30,1,0.66855448,0.432392,0.077
53,semantic,Cherry_Apple,50,0,0.66855448,0.432392,0.077
54,semantic,Cherry_Apple,40,0,0.66855448,0.432392,0.077
55,semantic,Cherry_Apple,90,0,0.66855448,0.432392,0.077
56,semantic,Cherry_Apple,100,1,0.66855448,0.432392,0.077
57,semantic,Cherry_Apple,30,0,0.66855448,0.432392,0.077
58,semantic,Cherry_Apple,80,0,0.66855448,0.432392,0.077
59,semantic,Cherry_Apple,40,1,0.66855448,0.432392,0.077
60,semantic,Cherry_Apple,50,0,0.66855448,0.432392,0.077
61,semantic,Cherry_Apple,60,0,0.66855448,0.432392,0.077
62,semantic,Cherry_Apple,20,0,0.66855448,0.432392,0.077
63,semantic,Cherry_Apple,90,1,0.66855448,0.432392,0.077
64,semantic,Cherry_Apple,100,1,0.66855448,0.432392,0.077
65,semantic,Cherry_Apple,60,1,0.66855448,0.432392,0.077
66,semantic,Cherry_Apple,60,1,0.66855448,0.432392,0.077
67,semantic,Cherry_Apple,10,0,0.66855448,0.432392,0.077
68,semantic,Cherry_Apple,100,0,0.66855448,0.432392,0.077
69,semantic,Cherry_Apple,85,0,0.66855448,0.432392,0.077
46,semantic,Dust_Clean,75,1,0.671312356,0.3155,0.122
47,semantic,Dust_Clean,40,0,0.671312356,0.3155,0.122
48,semantic,Dust_Clean,90,1,0.671312356,0.3155,0.122
49,semantic,Dust_Clean,50,0,0.671312356,0.3155,0.122
50,semantic,Dust_Clean,15,1,0.671312356,0.3155,0.122
51,semantic,Dust_Clean,98,0,0.671312356,0.3155,0.122
52,semantic,Dust_Clean,80,1,0.671312356,0.3155,0.122
53,semantic,Dust_Clean,100,0,0.671312356,0.3155,0.122
54,semantic,Dust_Clean,60,1,0.671312356,0.3155,0.122
55,semantic,Dust_Clean,60,1,0.671312356,0.3155,0.122
56,semantic,Dust_Clean,100,1,0.671312356,0.3155,0.122
57,semantic,Dust_Clean,30,1,0.671312356,0.3155,0.122
58,semantic,Dust_Clean,95,1,0.671312356,0.3155,0.122
59,semantic,Dust_Clean,40,1,0.671312356,0.3155,0.122
60,semantic,Dust_Clean,0,0,0.671312356,0.3155,0.122
61,semantic,Dust_Clean,20,1,0.671312356,0.3155,0.122
62,semantic,Dust_Clean,60,0,0.671312356,0.3155,0.122
63,semantic,Dust_Clean,100,1,0.671312356,0.3155,0.122
64,semantic,Dust_Clean,50,1,0.671312356,0.3155,0.122
65,semantic,Dust_Clean,0,1,0.671312356,0.3155,0.122
66,semantic,Dust_Clean,50,1,0.671312356,0.3155,0.122
67,semantic,Dust_Clean,30,0,0.671312356,0.3155,0.122
68,semantic,Dust_Clean,100,1,0.671312356,0.3155,0.122
69,semantic,Dust_Clean,85,0,0.671312356,0.3155,0.122
46,semantic,Blonde_Brown,30,1,0.74057367,0.297521,0.02
47,semantic,Blonde_Brown,40,1,0.74057367,0.297521,0.02
48,semantic,Blonde_Brown,0,1,0.74057367,0.297521,0.02
49,semantic,Blonde_Brown,50,1,0.74057367,0.297521,0.02
50,semantic,Blonde_Brown,20,1,0.74057367,0.297521,0.02
51,semantic,Blonde_Brown,80,0,0.74057367,0.297521,0.02
52,semantic,Blonde_Brown,30,0,0.74057367,0.297521,0.02
53,semantic,Blonde_Brown,50,1,0.74057367,0.297521,0.02
54,semantic,Blonde_Brown,10,1,0.74057367,0.297521,0.02
55,semantic,Blonde_Brown,80,1,0.74057367,0.297521,0.02
56,semantic,Blonde_Brown,100,1,0.74057367,0.297521,0.02
57,semantic,Blonde_Brown,10,1,0.74057367,0.297521,0.02
58,semantic,Blonde_Brown,50,0,0.74057367,0.297521,0.02
59,semantic,Blonde_Brown,60,1,0.74057367,0.297521,0.02
60,semantic,Blonde_Brown,50,1,0.74057367,0.297521,0.02
61,semantic,Blonde_Brown,70,0,0.74057367,0.297521,0.02
62,semantic,Blonde_Brown,50,0,0.74057367,0.297521,0.02
63,semantic,Blonde_Brown,100,1,0.74057367,0.297521,0.02
64,semantic,Blonde_Brown,75,1,0.74057367,0.297521,0.02
65,semantic,Blonde_Brown,100,1,0.74057367,0.297521,0.02
66,semantic,Blonde_Brown,75,1,0.74057367,0.297521,0.02
67,semantic,Blonde_Brown,0,1,0.74057367,0.297521,0.02
68,semantic,Blonde_Brown,100,1,0.74057367,0.297521,0.02
69,semantic,Blonde_Brown,50,0,0.74057367,0.297521,0.02
46,semantic,Bottle_Jar,60,1,0.812441925,0.477714,0.033
47,semantic,Bottle_Jar,30,0,0.812441925,0.477714,0.033
48,semantic,Bottle_Jar,40,1,0.812441925,0.477714,0.033
49,semantic,Bottle_Jar,70,0,0.812441925,0.477714,0.033
50,semantic,Bottle_Jar,80,1,0.812441925,0.477714,0.033
51,semantic,Bottle_Jar,90,0,0.812441925,0.477714,0.033
52,semantic,Bottle_Jar,80,1,0.812441925,0.477714,0.033
53,semantic,Bottle_Jar,99,1,0.812441925,0.477714,0.033
54,semantic,Bottle_Jar,70,1,0.812441925,0.477714,0.033
55,semantic,Bottle_Jar,60,1,0.812441925,0.477714,0.033
56,semantic,Bottle_Jar,100,1,0.812441925,0.477714,0.033
57,semantic,Bottle_Jar,20,1,0.812441925,0.477714,0.033
58,semantic,Bottle_Jar,60,1,0.812441925,0.477714,0.033
59,semantic,Bottle_Jar,90,1,0.812441925,0.477714,0.033
60,semantic,Bottle_Jar,70,1,0.812441925,0.477714,0.033
61,semantic,Bottle_Jar,80,1,0.812441925,0.477714,0.033
62,semantic,Bottle_Jar,80,0,0.812441925,0.477714,0.033
63,semantic,Bottle_Jar,100,1,0.812441925,0.477714,0.033
64,semantic,Bottle_Jar,50,0,0.812441925,0.477714,0.033
65,semantic,Bottle_Jar,100,1,0.812441925,0.477714,0.033
66,semantic,Bottle_Jar,70,1,0.812441925,0.477714,0.033
67,semantic,Bottle_Jar,50,0,0.812441925,0.477714,0.033
68,semantic,Bottle_Jar,100,1,0.812441925,0.477714,0.033
69,semantic,Bottle_Jar,85,1,0.812441925,0.477714,0.033
46,semantic,Green_Yellow,45,1,0.718113932,0.599913,0.125
47,semantic,Green_Yellow,40,1,0.718113932,0.599913,0.125
48,semantic,Green_Yellow,0,0,0.718113932,0.599913,0.125
49,semantic,Green_Yellow,50,0,0.718113932,0.599913,0.125
50,semantic,Green_Yellow,20,1,0.718113932,0.599913,0.125
51,semantic,Green_Yellow,95,0,0.718113932,0.599913,0.125
52,semantic,Green_Yellow,70,0,0.718113932,0.599913,0.125
53,semantic,Green_Yellow,50,1,0.718113932,0.599913,0.125
54,semantic,Green_Yellow,10,1,0.718113932,0.599913,0.125
55,semantic,Green_Yellow,50,0,0.718113932,0.599913,0.125
56,semantic,Green_Yellow,100,1,0.718113932,0.599913,0.125
57,semantic,Green_Yellow,10,0,0.718113932,0.599913,0.125
58,semantic,Green_Yellow,80,0,0.718113932,0.599913,0.125
59,semantic,Green_Yellow,30,1,0.718113932,0.599913,0.125
60,semantic,Green_Yellow,50,0,0.718113932,0.599913,0.125
61,semantic,Green_Yellow,50,1,0.718113932,0.599913,0.125
62,semantic,Green_Yellow,50,0,0.718113932,0.599913,0.125
63,semantic,Green_Yellow,70,1,0.718113932,0.599913,0.125
64,semantic,Green_Yellow,75,1,0.718113932,0.599913,0.125
65,semantic,Green_Yellow,0,1,0.718113932,0.599913,0.125
66,semantic,Green_Yellow,60,0,0.718113932,0.599913,0.125
67,semantic,Green_Yellow,40,0,0.718113932,0.599913,0.125
68,semantic,Green_Yellow,50,1,0.718113932,0.599913,0.125
69,semantic,Green_Yellow,75,0,0.718113932,0.599913,0.125
46,semantic,Idea_Mind,55,0,0.726291036,0.313551,0.01
47,semantic,Idea_Mind,50,0,0.726291036,0.313551,0.01
48,semantic,Idea_Mind,100,1,0.726291036,0.313551,0.01
49,semantic,Idea_Mind,50,1,0.726291036,0.313551,0.01
50,semantic,Idea_Mind,50,0,0.726291036,0.313551,0.01
51,semantic,Idea_Mind,80,0,0.726291036,0.313551,0.01
52,semantic,Idea_Mind,90,0,0.726291036,0.313551,0.01
53,semantic,Idea_Mind,100,0,0.726291036,0.313551,0.01
54,semantic,Idea_Mind,70,1,0.726291036,0.313551,0.01
55,semantic,Idea_Mind,90,1,0.726291036,0.313551,0.01
56,semantic,Idea_Mind,100,1,0.726291036,0.313551,0.01
57,semantic,Idea_Mind,100,1,0.726291036,0.313551,0.01
58,semantic,Idea_Mind,60,1,0.726291036,0.313551,0.01
59,semantic,Idea_Mind,100,1,0.726291036,0.313551,0.01
60,semantic,Idea_Mind,50,0,0.726291036,0.313551,0.01
61,semantic,Idea_Mind,70,1,0.726291036,0.313551,0.01
62,semantic,Idea_Mind,75,1,0.726291036,0.313551,0.01
63,semantic,Idea_Mind,100,1,0.726291036,0.313551,0.01
64,semantic,Idea_Mind,75,1,0.726291036,0.313551,0.01
65,semantic,Idea_Mind,40,1,0.726291036,0.313551,0.01
66,semantic,Idea_Mind,95,0,0.726291036,0.313551,0.01
67,semantic,Idea_Mind,80,0,0.726291036,0.313551,0.01
68,semantic,Idea_Mind,100,1,0.726291036,0.313551,0.01
69,semantic,Idea_Mind,90,0,0.726291036,0.313551,0.01
70,thematic,Crown_Jewel,100,0,0.125485931,0.124135,0.134
71,thematic,Crown_Jewel,100,0,0.125485931,0.124135,0.134
72,thematic,Crown_Jewel,100,1,0.125485931,0.124135,0.134
73,thematic,Crown_Jewel,100,1,0.125485931,0.124135,0.134
74,thematic,Crown_Jewel,60,0,0.125485931,0.124135,0.134
75,thematic,Crown_Jewel,100,1,0.125485931,0.124135,0.134
76,thematic,Crown_Jewel,100,1,0.125485931,0.124135,0.134
77,thematic,Crown_Jewel,100,0,0.125485931,0.124135,0.134
78,thematic,Crown_Jewel,100,1,0.125485931,0.124135,0.134
79,thematic,Crown_Jewel,85,1,0.125485931,0.124135,0.134
80,thematic,Crown_Jewel,95,1,0.125485931,0.124135,0.134
81,thematic,Crown_Jewel,32,0,0.125485931,0.124135,0.134
82,thematic,Crown_Jewel,50,0,0.125485931,0.124135,0.134
83,thematic,Crown_Jewel,80,1,0.125485931,0.124135,0.134
84,thematic,Crown_Jewel,NA,NA,0.125485931,0.124135,0.134
85,thematic,Crown_Jewel,70,0,0.125485931,0.124135,0.134
86,thematic,Crown_Jewel,100,1,0.125485931,0.124135,0.134
87,thematic,Crown_Jewel,85,1,0.125485931,0.124135,0.134
88,thematic,Crown_Jewel,60,1,0.125485931,0.124135,0.134
89,thematic,Crown_Jewel,100,0,0.125485931,0.124135,0.134
90,thematic,Crown_Jewel,99,0,0.125485931,0.124135,0.134
91,thematic,Crown_Jewel,80,1,0.125485931,0.124135,0.134
92,thematic,Crown_Jewel,87,1,0.125485931,0.124135,0.134
93,thematic,Crown_Jewel,100,0,0.125485931,0.124135,0.134
94,thematic,Crown_Jewel,100,NA,0.125485931,0.124135,0.134
95,thematic,Crown_Jewel,90,0,0.125485931,0.124135,0.134
96,thematic,Crown_Jewel,70,1,0.125485931,0.124135,0.134
97,thematic,Crown_Jewel,75,1,0.125485931,0.124135,0.134
98,thematic,Crown_Jewel,90,1,0.125485931,0.124135,0.134
99,thematic,Crown_Jewel,60,0,0.125485931,0.124135,0.134
100,thematic,Crown_Jewel,75,1,0.125485931,0.124135,0.134
101,thematic,Crown_Jewel,80,0,0.125485931,0.124135,0.134
102,thematic,Crown_Jewel,50,0,0.125485931,0.124135,0.134
103,thematic,Crown_Jewel,30,0,0.125485931,0.124135,0.134
104,thematic,Crown_Jewel,NA,0,0.125485931,0.124135,0.134
105,thematic,Crown_Jewel,90,0,0.125485931,0.124135,0.134
106,thematic,Crown_Jewel,NA,NA,0.125485931,0.124135,0.134
107,thematic,Crown_Jewel,78,1,0.125485931,0.124135,0.134
108,thematic,Crown_Jewel,75,1,0.125485931,0.124135,0.134
109,thematic,Crown_Jewel,100,1,0.125485931,0.124135,0.134
110,thematic,Crown_Jewel,100,1,0.125485931,0.124135,0.134
111,thematic,Crown_Jewel,100,1,0.125485931,0.124135,0.134
112,thematic,Crown_Jewel,100,1,0.125485931,0.124135,0.134
70,thematic,Cushion_Couch,100,0,0.254884757,0.179045,0.223
71,thematic,Cushion_Couch,80,0,0.254884757,0.179045,0.223
72,thematic,Cushion_Couch,100,1,0.254884757,0.179045,0.223
73,thematic,Cushion_Couch,100,1,0.254884757,0.179045,0.223
74,thematic,Cushion_Couch,60,0,0.254884757,0.179045,0.223
75,thematic,Cushion_Couch,100,1,0.254884757,0.179045,0.223
76,thematic,Cushion_Couch,100,0,0.254884757,0.179045,0.223
77,thematic,Cushion_Couch,100,0,0.254884757,0.179045,0.223
78,thematic,Cushion_Couch,80,0,0.254884757,0.179045,0.223
79,thematic,Cushion_Couch,80,1,0.254884757,0.179045,0.223
80,thematic,Cushion_Couch,85,0,0.254884757,0.179045,0.223
81,thematic,Cushion_Couch,76,1,0.254884757,0.179045,0.223
82,thematic,Cushion_Couch,50,1,0.254884757,0.179045,0.223
83,thematic,Cushion_Couch,100,1,0.254884757,0.179045,0.223
84,thematic,Cushion_Couch,NA,NA,0.254884757,0.179045,0.223
85,thematic,Cushion_Couch,80,1,0.254884757,0.179045,0.223
86,thematic,Cushion_Couch,100,1,0.254884757,0.179045,0.223
87,thematic,Cushion_Couch,85,0,0.254884757,0.179045,0.223
88,thematic,Cushion_Couch,100,1,0.254884757,0.179045,0.223
89,thematic,Cushion_Couch,100,0,0.254884757,0.179045,0.223
90,thematic,Cushion_Couch,95,1,0.254884757,0.179045,0.223
91,thematic,Cushion_Couch,90,0,0.254884757,0.179045,0.223
92,thematic,Cushion_Couch,99,1,0.254884757,0.179045,0.223
93,thematic,Cushion_Couch,100,0,0.254884757,0.179045,0.223
94,thematic,Cushion_Couch,100,1,0.254884757,0.179045,0.223
95,thematic,Cushion_Couch,80,0,0.254884757,0.179045,0.223
96,thematic,Cushion_Couch,80,1,0.254884757,0.179045,0.223
97,thematic,Cushion_Couch,35,1,0.254884757,0.179045,0.223
98,thematic,Cushion_Couch,95,1,0.254884757,0.179045,0.223
99,thematic,Cushion_Couch,90,0,0.254884757,0.179045,0.223
100,thematic,Cushion_Couch,50,1,0.254884757,0.179045,0.223
101,thematic,Cushion_Couch,60,1,0.254884757,0.179045,0.223
102,thematic,Cushion_Couch,70,0,0.254884757,0.179045,0.223
103,thematic,Cushion_Couch,40,0,0.254884757,0.179045,0.223
104,thematic,Cushion_Couch,NA,1,0.254884757,0.179045,0.223
105,thematic,Cushion_Couch,60,1,0.254884757,0.179045,0.223
106,thematic,Cushion_Couch,NA,0,0.254884757,0.179045,0.223
107,thematic,Cushion_Couch,85,1,0.254884757,0.179045,0.223
108,thematic,Cushion_Couch,95,1,0.254884757,0.179045,0.223
109,thematic,Cushion_Couch,0,0,0.254884757,0.179045,0.223
110,thematic,Cushion_Couch,100,1,0.254884757,0.179045,0.223
111,thematic,Cushion_Couch,100,1,0.254884757,0.179045,0.223
112,thematic,Cushion_Couch,100,0,0.254884757,0.179045,0.223
70,thematic,Torch_Olympic,100,0,0,0.087772,0.053
71,thematic,Torch_Olympic,100,0,0,0.087772,0.053
72,thematic,Torch_Olympic,100,0,0,0.087772,0.053
73,thematic,Torch_Olympic,100,0,0,0.087772,0.053
74,thematic,Torch_Olympic,50,0,0,0.087772,0.053
75,thematic,Torch_Olympic,90,0,0,0.087772,0.053
76,thematic,Torch_Olympic,90,0,0,0.087772,0.053
77,thematic,Torch_Olympic,100,0,0,0.087772,0.053
78,thematic,Torch_Olympic,90,0,0,0.087772,0.053
79,thematic,Torch_Olympic,100,1,0,0.087772,0.053
80,thematic,Torch_Olympic,90,1,0,0.087772,0.053
81,thematic,Torch_Olympic,70,0,0,0.087772,0.053
82,thematic,Torch_Olympic,50,1,0,0.087772,0.053
83,thematic,Torch_Olympic,90,1,0,0.087772,0.053
84,thematic,Torch_Olympic,NA,NA,0,0.087772,0.053
85,thematic,Torch_Olympic,40,1,0,0.087772,0.053
86,thematic,Torch_Olympic,100,0,0,0.087772,0.053
87,thematic,Torch_Olympic,95,1,0,0.087772,0.053
88,thematic,Torch_Olympic,100,1,0,0.087772,0.053
89,thematic,Torch_Olympic,100,1,0,0.087772,0.053
90,thematic,Torch_Olympic,100,0,0,0.087772,0.053
91,thematic,Torch_Olympic,75,0,0,0.087772,0.053
92,thematic,Torch_Olympic,95,0,0,0.087772,0.053
93,thematic,Torch_Olympic,100,0,0,0.087772,0.053
94,thematic,Torch_Olympic,100,NA,0,0.087772,0.053
95,thematic,Torch_Olympic,75,0,0,0.087772,0.053
96,thematic,Torch_Olympic,80,1,0,0.087772,0.053
97,thematic,Torch_Olympic,80,1,0,0.087772,0.053
98,thematic,Torch_Olympic,85,0,0,0.087772,0.053
99,thematic,Torch_Olympic,80,0,0,0.087772,0.053
100,thematic,Torch_Olympic,100,1,0,0.087772,0.053
101,thematic,Torch_Olympic,70,0,0,0.087772,0.053
102,thematic,Torch_Olympic,100,1,0,0.087772,0.053
103,thematic,Torch_Olympic,30,0,0,0.087772,0.053
104,thematic,Torch_Olympic,NA,1,0,0.087772,0.053
105,thematic,Torch_Olympic,70,1,0,0.087772,0.053
106,thematic,Torch_Olympic,NA,0,0,0.087772,0.053
107,thematic,Torch_Olympic,85,0,0,0.087772,0.053
108,thematic,Torch_Olympic,85,1,0,0.087772,0.053
109,thematic,Torch_Olympic,100,0,0,0.087772,0.053
110,thematic,Torch_Olympic,100,1,0,0.087772,0.053
111,thematic,Torch_Olympic,100,1,0,0.087772,0.053
112,thematic,Torch_Olympic,100,0,0,0.087772,0.053
70,thematic,Force_Air,100,1,0,0.123147,0.048
71,thematic,Force_Air,35,0,0,0.123147,0.048
72,thematic,Force_Air,50,1,0,0.123147,0.048
73,thematic,Force_Air,0,1,0,0.123147,0.048
74,thematic,Force_Air,50,0,0,0.123147,0.048
75,thematic,Force_Air,50,1,0,0.123147,0.048
76,thematic,Force_Air,0,1,0,0.123147,0.048
77,thematic,Force_Air,100,0,0,0.123147,0.048
78,thematic,Force_Air,100,0,0,0.123147,0.048
79,thematic,Force_Air,60,1,0,0.123147,0.048
80,thematic,Force_Air,95,1,0,0.123147,0.048
81,thematic,Force_Air,31,0,0,0.123147,0.048
82,thematic,Force_Air,40,1,0,0.123147,0.048
83,thematic,Force_Air,30,1,0,0.123147,0.048
84,thematic,Force_Air,NA,NA,0,0.123147,0.048
85,thematic,Force_Air,50,1,0,0.123147,0.048
86,thematic,Force_Air,50,1,0,0.123147,0.048
87,thematic,Force_Air,25,1,0,0.123147,0.048
88,thematic,Force_Air,70,0,0,0.123147,0.048
89,thematic,Force_Air,90,0,0,0.123147,0.048
90,thematic,Force_Air,25,0,0,0.123147,0.048
91,thematic,Force_Air,60,0,0,0.123147,0.048
92,thematic,Force_Air,90,1,0,0.123147,0.048
93,thematic,Force_Air,100,1,0,0.123147,0.048
94,thematic,Force_Air,100,NA,0,0.123147,0.048
95,thematic,Force_Air,10,1,0,0.123147,0.048
96,thematic,Force_Air,85,1,0,0.123147,0.048
97,thematic,Force_Air,55,1,0,0.123147,0.048
98,thematic,Force_Air,70,0,0,0.123147,0.048
99,thematic,Force_Air,60,0,0,0.123147,0.048
100,thematic,Force_Air,75,1,0,0.123147,0.048
101,thematic,Force_Air,70,1,0,0.123147,0.048
102,thematic,Force_Air,40,0,0,0.123147,0.048
103,thematic,Force_Air,80,1,0,0.123147,0.048
104,thematic,Force_Air,NA,1,0,0.123147,0.048
105,thematic,Force_Air,55,1,0,0.123147,0.048
106,thematic,Force_Air,NA,1,0,0.123147,0.048
107,thematic,Force_Air,62,0,0,0.123147,0.048
108,thematic,Force_Air,50,0,0,0.123147,0.048
109,thematic,Force_Air,100,1,0,0.123147,0.048
110,thematic,Force_Air,100,1,0,0.123147,0.048
111,thematic,Force_Air,90,1,0,0.123147,0.048
112,thematic,Force_Air,10,1,0,0.123147,0.048
70,thematic,Jump_Leap,100,0,0.050321575,0.334971,0.067
71,thematic,Jump_Leap,20,1,0.050321575,0.334971,0.067
72,thematic,Jump_Leap,100,1,0.050321575,0.334971,0.067
73,thematic,Jump_Leap,100,1,0.050321575,0.334971,0.067
74,thematic,Jump_Leap,60,0,0.050321575,0.334971,0.067
75,thematic,Jump_Leap,100,0,0.050321575,0.334971,0.067
76,thematic,Jump_Leap,100,1,0.050321575,0.334971,0.067
77,thematic,Jump_Leap,100,1,0.050321575,0.334971,0.067
78,thematic,Jump_Leap,90,1,0.050321575,0.334971,0.067
79,thematic,Jump_Leap,90,NA,0.050321575,0.334971,0.067
80,thematic,Jump_Leap,100,1,0.050321575,0.334971,0.067
81,thematic,Jump_Leap,85,1,0.050321575,0.334971,0.067
82,thematic,Jump_Leap,70,0,0.050321575,0.334971,0.067
83,thematic,Jump_Leap,100,1,0.050321575,0.334971,0.067
84,thematic,Jump_Leap,NA,NA,0.050321575,0.334971,0.067
85,thematic,Jump_Leap,70,0,0.050321575,0.334971,0.067
86,thematic,Jump_Leap,100,0,0.050321575,0.334971,0.067
87,thematic,Jump_Leap,95,1,0.050321575,0.334971,0.067
88,thematic,Jump_Leap,100,0,0.050321575,0.334971,0.067
89,thematic,Jump_Leap,100,1,0.050321575,0.334971,0.067
90,thematic,Jump_Leap,75,1,0.050321575,0.334971,0.067
91,thematic,Jump_Leap,95,1,0.050321575,0.334971,0.067
92,thematic,Jump_Leap,96,1,0.050321575,0.334971,0.067
93,thematic,Jump_Leap,100,0,0.050321575,0.334971,0.067
94,thematic,Jump_Leap,100,NA,0.050321575,0.334971,0.067
95,thematic,Jump_Leap,85,1,0.050321575,0.334971,0.067
96,thematic,Jump_Leap,95,1,0.050321575,0.334971,0.067
97,thematic,Jump_Leap,50,1,0.050321575,0.334971,0.067
98,thematic,Jump_Leap,90,0,0.050321575,0.334971,0.067
99,thematic,Jump_Leap,70,1,0.050321575,0.334971,0.067
100,thematic,Jump_Leap,25,0,0.050321575,0.334971,0.067
101,thematic,Jump_Leap,70,0,0.050321575,0.334971,0.067
102,thematic,Jump_Leap,50,0,0.050321575,0.334971,0.067
103,thematic,Jump_Leap,20,0,0.050321575,0.334971,0.067
104,thematic,Jump_Leap,NA,0,0.050321575,0.334971,0.067
105,thematic,Jump_Leap,65,1,0.050321575,0.334971,0.067
106,thematic,Jump_Leap,NA,0,0.050321575,0.334971,0.067
107,thematic,Jump_Leap,90,1,0.050321575,0.334971,0.067
108,thematic,Jump_Leap,100,1,0.050321575,0.334971,0.067
109,thematic,Jump_Leap,100,NA,0.050321575,0.334971,0.067
110,thematic,Jump_Leap,100,1,0.050321575,0.334971,0.067
111,thematic,Jump_Leap,0,1,0.050321575,0.334971,0.067
112,thematic,Jump_Leap,100,0,0.050321575,0.334971,0.067
70,thematic,Strap_Buckle,50,0,0.277458979,0.268222,0.014
71,thematic,Strap_Buckle,75,0,0.277458979,0.268222,0.014
72,thematic,Strap_Buckle,100,0,0.277458979,0.268222,0.014
73,thematic,Strap_Buckle,100,1,0.277458979,0.268222,0.014
74,thematic,Strap_Buckle,60,0,0.277458979,0.268222,0.014
75,thematic,Strap_Buckle,90,1,0.277458979,0.268222,0.014
76,thematic,Strap_Buckle,100,0,0.277458979,0.268222,0.014
77,thematic,Strap_Buckle,100,0,0.277458979,0.268222,0.014
78,thematic,Strap_Buckle,NA,0,0.277458979,0.268222,0.014
79,thematic,Strap_Buckle,65,NA,0.277458979,0.268222,0.014
80,thematic,Strap_Buckle,90,0,0.277458979,0.268222,0.014
81,thematic,Strap_Buckle,89,1,0.277458979,0.268222,0.014
82,thematic,Strap_Buckle,100,0,0.277458979,0.268222,0.014
83,thematic,Strap_Buckle,100,0,0.277458979,0.268222,0.014
84,thematic,Strap_Buckle,NA,NA,0.277458979,0.268222,0.014
85,thematic,Strap_Buckle,90,0,0.277458979,0.268222,0.014
86,thematic,Strap_Buckle,100,0,0.277458979,0.268222,0.014
87,thematic,Strap_Buckle,90,0,0.277458979,0.268222,0.014
88,thematic,Strap_Buckle,80,0,0.277458979,0.268222,0.014
89,thematic,Strap_Buckle,100,1,0.277458979,0.268222,0.014
90,thematic,Strap_Buckle,65,1,0.277458979,0.268222,0.014
91,thematic,Strap_Buckle,70,1,0.277458979,0.268222,0.014
92,thematic,Strap_Buckle,85,0,0.277458979,0.268222,0.014
93,thematic,Strap_Buckle,100,1,0.277458979,0.268222,0.014
94,thematic,Strap_Buckle,100,1,0.277458979,0.268222,0.014
95,thematic,Strap_Buckle,50,1,0.277458979,0.268222,0.014
96,thematic,Strap_Buckle,85,0,0.277458979,0.268222,0.014
97,thematic,Strap_Buckle,70,0,0.277458979,0.268222,0.014
98,thematic,Strap_Buckle,80,0,0.277458979,0.268222,0.014
99,thematic,Strap_Buckle,30,1,0.277458979,0.268222,0.014
100,thematic,Strap_Buckle,75,0,0.277458979,0.268222,0.014
101,thematic,Strap_Buckle,50,1,0.277458979,0.268222,0.014
102,thematic,Strap_Buckle,50,0,0.277458979,0.268222,0.014
103,thematic,Strap_Buckle,40,0,0.277458979,0.268222,0.014
104,thematic,Strap_Buckle,NA,0,0.277458979,0.268222,0.014
105,thematic,Strap_Buckle,80,1,0.277458979,0.268222,0.014
106,thematic,Strap_Buckle,NA,0,0.277458979,0.268222,0.014
107,thematic,Strap_Buckle,9,1,0.277458979,0.268222,0.014
108,thematic,Strap_Buckle,75,1,0.277458979,0.268222,0.014
109,thematic,Strap_Buckle,100,0,0.277458979,0.268222,0.014
110,thematic,Strap_Buckle,100,1,0.277458979,0.268222,0.014
111,thematic,Strap_Buckle,100,1,0.277458979,0.268222,0.014
112,thematic,Strap_Buckle,100,1,0.277458979,0.268222,0.014
70,thematic,Politics_Government,100,1,0.33830613,0.329697,0.137
71,thematic,Politics_Government,100,0,0.33830613,0.329697,0.137
72,thematic,Politics_Government,100,1,0.33830613,0.329697,0.137
73,thematic,Politics_Government,100,1,0.33830613,0.329697,0.137
74,thematic,Politics_Government,50,0,0.33830613,0.329697,0.137
75,thematic,Politics_Government,100,1,0.33830613,0.329697,0.137
76,thematic,Politics_Government,100,1,0.33830613,0.329697,0.137
77,thematic,Politics_Government,100,0,0.33830613,0.329697,0.137
78,thematic,Politics_Government,100,1,0.33830613,0.329697,0.137
79,thematic,Politics_Government,100,1,0.33830613,0.329697,0.137
80,thematic,Politics_Government,95,1,0.33830613,0.329697,0.137
81,thematic,Politics_Government,89,1,0.33830613,0.329697,0.137
82,thematic,Politics_Government,90,1,0.33830613,0.329697,0.137
83,thematic,Politics_Government,100,0,0.33830613,0.329697,0.137
84,thematic,Politics_Government,NA,NA,0.33830613,0.329697,0.137
85,thematic,Politics_Government,60,1,0.33830613,0.329697,0.137
