"","Partno","Judgment2","Word Pair","Judged Value"
"3564",28,"Semantic","Hawk...Eagle",80
"3565",29,"Semantic","Hawk...Eagle",85
"3566",30,"Semantic","Hawk...Eagle",75
"3567",31,"Semantic","Hawk...Eagle",NA
"3568",32,"Semantic","Hawk...Eagle",85
"3569",33,"Semantic","Hawk...Eagle",90
"3570",34,"Semantic","Hawk...Eagle",55
"3571",35,"Semantic","Hawk...Eagle",65
"3572",36,"Semantic","Hawk...Eagle",70
"3573",37,"Semantic","Hawk...Eagle",90
"3574",38,"Semantic","Hawk...Eagle",100
"3575",39,"Semantic","Hawk...Eagle",70
"3576",40,"Semantic","Hawk...Eagle",80
"3577",41,"Semantic","Hawk...Eagle",100
"3578",42,"Semantic","Hawk...Eagle",90
"3579",43,"Semantic","Hawk...Eagle",NA
"3580",44,"Semantic","Hawk...Eagle",100
"3581",45,"Semantic","Hawk...Eagle",40
"3582",46,"Semantic","Hawk...Eagle",60
"3583",47,"Semantic","Hawk...Eagle",100
"3584",48,"Semantic","Hawk...Eagle",90
"3585",49,"Semantic","Hawk...Eagle",90
"3586",50,"Semantic","Hawk...Eagle",90
"3587",51,"Semantic","Hawk...Eagle",100
"3588",52,"Semantic","Hawk...Eagle",60
"3589",53,"Semantic","Hawk...Eagle",70
"3590",54,"Semantic","Hawk...Eagle",20
"3591",55,"Semantic","Hawk...Eagle",30
"3592",56,"Semantic","Hawk...Eagle",80
"3593",57,"Semantic","Hawk...Eagle",90
"3594",58,"Semantic","Hawk...Eagle",75
"3595",59,"Semantic","Hawk...Eagle",80
"3596",60,"Semantic","Hawk...Eagle",20
"3597",61,"Semantic","Hawk...Eagle",90
"3598",62,"Semantic","Hawk...Eagle",75
"3599",63,"Semantic","Hawk...Eagle",70
"3600",64,"Semantic","Hawk...Eagle",25
"3601",65,"Semantic","Hawk...Eagle",40
"3602",66,"Semantic","Hawk...Eagle",70
"3603",67,"Semantic","Hawk...Eagle",40
"3604",68,"Semantic","Hawk...Eagle",10
"3605",69,"Semantic","Hawk...Eagle",90
"3606",70,"Semantic","Hawk...Eagle",75
"3607",71,"Semantic","Hawk...Eagle",90
"3608",72,"Semantic","Hawk...Eagle",20
"3609",73,"Semantic","Hawk...Eagle",90
"3610",74,"Semantic","Hawk...Eagle",23
"3611",75,"Semantic","Hawk...Eagle",40
"3612",76,"Semantic","Hawk...Eagle",0
"3613",77,"Semantic","Hawk...Eagle",70
"3614",78,"Semantic","Hawk...Eagle",5
"3615",79,"Associative","Hawk...Eagle",70
"3616",80,"Associative","Hawk...Eagle",100
"3617",81,"Associative","Hawk...Eagle",70
"3618",82,"Associative","Hawk...Eagle",45
"3619",83,"Associative","Hawk...Eagle",70
"3620",84,"Associative","Hawk...Eagle",80
"3621",85,"Associative","Hawk...Eagle",50
"3622",86,"Associative","Hawk...Eagle",NA
"3623",87,"Associative","Hawk...Eagle",90
"3624",88,"Associative","Hawk...Eagle",75
"3625",89,"Associative","Hawk...Eagle",50
"3626",90,"Associative","Hawk...Eagle",NA
"3627",91,"Associative","Hawk...Eagle",99
"3628",92,"Associative","Hawk...Eagle",89
"3629",93,"Associative","Hawk...Eagle",20
"3630",94,"Associative","Hawk...Eagle",50
"3631",95,"Associative","Hawk...Eagle",95
"3632",96,"Associative","Hawk...Eagle",90
"3633",97,"Associative","Hawk...Eagle",70
"3634",98,"Associative","Hawk...Eagle",70
"3635",99,"Associative","Hawk...Eagle",71
"3636",100,"Associative","Hawk...Eagle",80
"3637",101,"Associative","Hawk...Eagle",100
"3638",102,"Associative","Hawk...Eagle",80
"3639",103,"Associative","Hawk...Eagle",45
"3640",104,"Associative","Hawk...Eagle",50
"3641",105,"Associative","Hawk...Eagle",90
"3642",106,"Associative","Hawk...Eagle",80
"3643",107,"Associative","Hawk...Eagle",90
"3644",108,"Associative","Hawk...Eagle",80
"3645",109,"Associative","Hawk...Eagle",85
"3646",110,"Associative","Hawk...Eagle",55
"3647",111,"Associative","Hawk...Eagle",20
"3648",112,"Associative","Hawk...Eagle",75
"3649",113,"Associative","Hawk...Eagle",55
"3650",114,"Associative","Hawk...Eagle",NA
"3651",115,"Associative","Hawk...Eagle",30
"3652",116,"Associative","Hawk...Eagle",90
"3653",117,"Associative","Hawk...Eagle",30
"3654",118,"Associative","Hawk...Eagle",20
"3655",119,"Associative","Hawk...Eagle",37
"3656",120,"Associative","Hawk...Eagle",NA
"3657",121,"Associative","Hawk...Eagle",20
"3658",122,"Associative","Hawk...Eagle",70
"3659",123,"Associative","Hawk...Eagle",10
"3660",124,"Associative","Hawk...Eagle",30
"3661",125,"Associative","Hawk...Eagle",30
"3662",126,"Associative","Hawk...Eagle",90
"3663",127,"Associative","Hawk...Eagle",75
"3664",128,"Associative","Hawk...Eagle",100
"3665",129,"Associative","Hawk...Eagle",50
"3666",130,"Associative","Hawk...Eagle",70
"3667",131,"Associative","Hawk...Eagle",10
"3668",132,"Associative","Hawk...Eagle",85
"3669",133,"Associative","Hawk...Eagle",20
"3670",314,"Associative","Hawk...Eagle",60
"3671",135,"Associative","Hawk...Eagle",50
"3672",136,"Associative","Hawk...Eagle",67
"3673",137,"Associative","Hawk...Eagle",40
"3674",138,"Associative","Hawk...Eagle",60
"3675",139,"Associative","Hawk...Eagle",56
"3676",140,"Associative","Hawk...Eagle",80
"3677",141,"Associative","Hawk...Eagle",10
"3678",142,"Associative","Hawk...Eagle",55
"3679",143,"Associative","Hawk...Eagle",80
"3680",144,"Associative","Hawk...Eagle",NA
"3681",145,"Associative","Hawk...Eagle",70
"3682",146,"Associative","Hawk...Eagle",60
"3683",147,"Thematic","Hawk...Eagle",80
"3684",148,"Thematic","Hawk...Eagle",80
"3685",149,"Thematic","Hawk...Eagle",100
"3686",150,"Thematic","Hawk...Eagle",90
"3687",151,"Thematic","Hawk...Eagle",65
"3688",152,"Thematic","Hawk...Eagle",34
"3689",153,"Thematic","Hawk...Eagle",10
"3690",154,"Thematic","Hawk...Eagle",85
"3691",155,"Thematic","Hawk...Eagle",74
"3692",156,"Thematic","Hawk...Eagle",90
"3693",157,"Thematic","Hawk...Eagle",80
"3694",158,"Thematic","Hawk...Eagle",100
"3695",159,"Thematic","Hawk...Eagle",80
"3696",160,"Thematic","Hawk...Eagle",100
"3697",161,"Thematic","Hawk...Eagle",75
"3698",162,"Thematic","Hawk...Eagle",90
"3699",163,"Thematic","Hawk...Eagle",90
"3700",164,"Thematic","Hawk...Eagle",100
"3701",165,"Thematic","Hawk...Eagle",60
"3702",166,"Thematic","Hawk...Eagle",100
"3703",167,"Thematic","Hawk...Eagle",70
"3704",168,"Thematic","Hawk...Eagle",58
"3705",169,"Thematic","Hawk...Eagle",90
"3706",170,"Thematic","Hawk...Eagle",45
"3707",171,"Thematic","Hawk...Eagle",50
"3708",172,"Thematic","Hawk...Eagle",50
"3709",173,"Thematic","Hawk...Eagle",90
"3710",174,"Thematic","Hawk...Eagle",90
"3711",175,"Thematic","Hawk...Eagle",70
"3712",176,"Thematic","Hawk...Eagle",80
"3713",177,"Thematic","Hawk...Eagle",100
"3714",178,"Thematic","Hawk...Eagle",70
"3715",179,"Thematic","Hawk...Eagle",70
"3716",180,"Thematic","Hawk...Eagle",100
"3717",181,"Thematic","Hawk...Eagle",60
"3718",182,"Thematic","Hawk...Eagle",50
"3719",183,"Thematic","Hawk...Eagle",100
"3720",184,"Thematic","Hawk...Eagle",90
"3721",185,"Thematic","Hawk...Eagle",30
"3722",186,"Thematic","Hawk...Eagle",90
"3723",187,"Thematic","Hawk...Eagle",75
"3724",188,"Thematic","Hawk...Eagle",70
"3725",189,"Thematic","Hawk...Eagle",55
"3726",190,"Thematic","Hawk...Eagle",70
"3727",191,"Thematic","Hawk...Eagle",70
"3728",192,"Thematic","Hawk...Eagle",78
"3729",193,"Thematic","Hawk...Eagle",75
"3730",194,"Thematic","Hawk...Eagle",95
"3731",195,"Thematic","Hawk...Eagle",100
"3732",196,"Thematic","Hawk...Eagle",15
"3733",197,"Thematic","Hawk...Eagle",NA
"3734",198,"Thematic","Hawk...Eagle",50
"3735",199,"Thematic","Hawk...Eagle",70
"3736",200,"Thematic","Hawk...Eagle",90
"3737",201,"Thematic","Hawk...Eagle",15
"3738",202,"Thematic","Hawk...Eagle",99
"3739",203,"Thematic","Hawk...Eagle",100
"3740",204,"Thematic","Hawk...Eagle",100
"3741",205,"Thematic","Hawk...Eagle",50
"3742",206,"Thematic","Hawk...Eagle",60
"3743",207,"Thematic","Hawk...Eagle",90
"3744",208,"Thematic","Hawk...Eagle",90
"3745",209,"Thematic","Hawk...Eagle",75
"3746",210,"Thematic","Hawk...Eagle",80
"3747",211,"Thematic","Hawk...Eagle",90
"3748",212,"Thematic","Hawk...Eagle",80
"3749",213,"Thematic","Hawk...Eagle",22
"3750",214,"Thematic","Hawk...Eagle",0
"3751",215,"Thematic","Hawk...Eagle",50
"3752",216,"Thematic","Hawk...Eagle",100
"3753",217,"Thematic","Hawk...Eagle",30
"3754",218,"Thematic","Hawk...Eagle",290
"3755",219,"Thematic","Hawk...Eagle",90
"3756",220,"Thematic","Hawk...Eagle",75
"3757",221,"Thematic","Hawk...Eagle",70
"3758",1,"Semantic","Tack...Pin",50
"3759",2,"Semantic","Tack...Pin",50
"3760",3,"Semantic","Tack...Pin",85
"3761",4,"Semantic","Tack...Pin",60
"3762",5,"Semantic","Tack...Pin",50
"3763",6,"Semantic","Tack...Pin",100
"3764",7,"Semantic","Tack...Pin",74
"3765",8,"Semantic","Tack...Pin",90
"3766",9,"Semantic","Tack...Pin",100
"3767",10,"Semantic","Tack...Pin",95
"3768",11,"Semantic","Tack...Pin",90
"3769",12,"Semantic","Tack...Pin",70
"3770",13,"Semantic","Tack...Pin",75
"3771",14,"Semantic","Tack...Pin",82
"3772",15,"Semantic","Tack...Pin",15
"3773",16,"Semantic","Tack...Pin",60
"3774",17,"Semantic","Tack...Pin",30
"3775",18,"Semantic","Tack...Pin",25
"3776",19,"Semantic","Tack...Pin",80
"3777",20,"Semantic","Tack...Pin",95
"3778",21,"Semantic","Tack...Pin",30
"3779",22,"Semantic","Tack...Pin",70
"3780",23,"Semantic","Tack...Pin",55
"3781",24,"Semantic","Tack...Pin",86
"3782",25,"Semantic","Tack...Pin",85
"3783",26,"Semantic","Tack...Pin",80
"3784",27,"Semantic","Tack...Pin",20
"3785",28,"Semantic","Tack...Pin",90
"3786",29,"Semantic","Tack...Pin",85
"3787",30,"Semantic","Tack...Pin",75
"3788",31,"Semantic","Tack...Pin",NA
"3789",32,"Semantic","Tack...Pin",80
"3790",33,"Semantic","Tack...Pin",90
"3791",34,"Semantic","Tack...Pin",55
"3792",35,"Semantic","Tack...Pin",65
"3793",36,"Semantic","Tack...Pin",90
"3794",37,"Semantic","Tack...Pin",99
"3795",38,"Semantic","Tack...Pin",100
"3796",39,"Semantic","Tack...Pin",80
"3797",40,"Semantic","Tack...Pin",90
"3798",41,"Semantic","Tack...Pin",99
"3799",42,"Semantic","Tack...Pin",80
"3800",43,"Semantic","Tack...Pin",NA
"3801",44,"Semantic","Tack...Pin",100
"3802",45,"Semantic","Tack...Pin",85
"3803",46,"Semantic","Tack...Pin",40
"3804",47,"Semantic","Tack...Pin",95
"3805",48,"Semantic","Tack...Pin",99
"3806",49,"Semantic","Tack...Pin",70
"3807",50,"Semantic","Tack...Pin",70
"3808",51,"Semantic","Tack...Pin",25
"3809",52,"Semantic","Tack...Pin",70
"3810",53,"Semantic","Tack...Pin",60
"3811",54,"Semantic","Tack...Pin",80
"3812",55,"Semantic","Tack...Pin",40
"3813",56,"Semantic","Tack...Pin",95
"3814",57,"Semantic","Tack...Pin",40
"3815",58,"Semantic","Tack...Pin",95
"3816",59,"Semantic","Tack...Pin",60
"3817",60,"Semantic","Tack...Pin",100
"3818",61,"Semantic","Tack...Pin",82
"3819",62,"Semantic","Tack...Pin",75
"3820",63,"Semantic","Tack...Pin",50
"3821",64,"Semantic","Tack...Pin",15
"3822",65,"Semantic","Tack...Pin",40
"3823",66,"Semantic","Tack...Pin",90
"3824",67,"Semantic","Tack...Pin",50
"3825",68,"Semantic","Tack...Pin",30
"3826",69,"Semantic","Tack...Pin",80
"3827",70,"Semantic","Tack...Pin",80
"3828",71,"Semantic","Tack...Pin",90
"3829",72,"Semantic","Tack...Pin",100
"3830",73,"Semantic","Tack...Pin",90
"3831",74,"Semantic","Tack...Pin",56
"3832",75,"Semantic","Tack...Pin",80
"3833",76,"Semantic","Tack...Pin",0
"3834",77,"Semantic","Tack...Pin",80
"3835",78,"Semantic","Tack...Pin",5
"3836",79,"Associative","Tack...Pin",75
"3837",80,"Associative","Tack...Pin",65
"3838",81,"Associative","Tack...Pin",30
"3839",82,"Associative","Tack...Pin",53
"3840",83,"Associative","Tack...Pin",90
"3841",84,"Associative","Tack...Pin",60
"3842",85,"Associative","Tack...Pin",60
"3843",86,"Associative","Tack...Pin",NA
"3844",87,"Associative","Tack...Pin",70
"3845",88,"Associative","Tack...Pin",50
"3846",89,"Associative","Tack...Pin",100
"3847",90,"Associative","Tack...Pin",NA
"3848",91,"Associative","Tack...Pin",50
"3849",92,"Associative","Tack...Pin",98
"3850",93,"Associative","Tack...Pin",80
"3851",94,"Associative","Tack...Pin",0
"3852",95,"Associative","Tack...Pin",20
"3853",96,"Associative","Tack...Pin",85
"3854",97,"Associative","Tack...Pin",70
"3855",98,"Associative","Tack...Pin",60
"3856",99,"Associative","Tack...Pin",76
"3857",100,"Associative","Tack...Pin",80
"3858",101,"Associative","Tack...Pin",100
"3859",102,"Associative","Tack...Pin",80
"3860",103,"Associative","Tack...Pin",52
"3861",104,"Associative","Tack...Pin",90
"3862",105,"Associative","Tack...Pin",100
"3863",106,"Associative","Tack...Pin",48
"3864",107,"Associative","Tack...Pin",90
"3865",108,"Associative","Tack...Pin",15
"3866",109,"Associative","Tack...Pin",85
"3867",110,"Associative","Tack...Pin",60
"3868",111,"Associative","Tack...Pin",10
"3869",112,"Associative","Tack...Pin",80
"3870",113,"Associative","Tack...Pin",65
"3871",114,"Associative","Tack...Pin",NA
"3872",115,"Associative","Tack...Pin",40
"3873",116,"Associative","Tack...Pin",95
"3874",117,"Associative","Tack...Pin",100
"3875",118,"Associative","Tack...Pin",90
"3876",119,"Associative","Tack...Pin",36
"3877",120,"Associative","Tack...Pin",2
"3878",121,"Associative","Tack...Pin",40
"3879",122,"Associative","Tack...Pin",75
"3880",123,"Associative","Tack...Pin",20
"3881",124,"Associative","Tack...Pin",40
"3882",125,"Associative","Tack...Pin",30
"3883",126,"Associative","Tack...Pin",70
"3884",127,"Associative","Tack...Pin",45
"3885",128,"Associative","Tack...Pin",50
"3886",129,"Associative","Tack...Pin",30
"3887",130,"Associative","Tack...Pin",70
"3888",131,"Associative","Tack...Pin",70
"3889",132,"Associative","Tack...Pin",90
"3890",133,"Associative","Tack...Pin",30
"3891",314,"Associative","Tack...Pin",20
"3892",135,"Associative","Tack...Pin",75
"3893",136,"Associative","Tack...Pin",50
"3894",137,"Associative","Tack...Pin",50
"3895",138,"Associative","Tack...Pin",35
"3896",139,"Associative","Tack...Pin",98
"3897",140,"Associative","Tack...Pin",90
"3898",141,"Associative","Tack...Pin",10
"3899",142,"Associative","Tack...Pin",66
"3900",143,"Associative","Tack...Pin",50
"3901",144,"Associative","Tack...Pin",NA
"3902",145,"Associative","Tack...Pin",30
"3903",146,"Associative","Tack...Pin",50
"3904",147,"Thematic","Tack...Pin",100
"3905",148,"Thematic","Tack...Pin",70
"3906",149,"Thematic","Tack...Pin",100
"3907",150,"Thematic","Tack...Pin",90
"3908",151,"Thematic","Tack...Pin",68
"3909",152,"Thematic","Tack...Pin",34
"3910",153,"Thematic","Tack...Pin",80
"3911",154,"Thematic","Tack...Pin",90
"3912",155,"Thematic","Tack...Pin",70
"3913",156,"Thematic","Tack...Pin",90
"3914",157,"Thematic","Tack...Pin",90
"3915",158,"Thematic","Tack...Pin",100
"3916",159,"Thematic","Tack...Pin",80
"3917",160,"Thematic","Tack...Pin",95
"3918",161,"Thematic","Tack...Pin",45
"3919",162,"Thematic","Tack...Pin",100
"3920",163,"Thematic","Tack...Pin",90
"3921",164,"Thematic","Tack...Pin",50
"3922",165,"Thematic","Tack...Pin",30
"3923",166,"Thematic","Tack...Pin",0
"3924",167,"Thematic","Tack...Pin",80
"3925",168,"Thematic","Tack...Pin",49
"3926",169,"Thematic","Tack...Pin",100
"3927",170,"Thematic","Tack...Pin",75
"3928",171,"Thematic","Tack...Pin",80
"3929",172,"Thematic","Tack...Pin",100
"3930",173,"Thematic","Tack...Pin",100
"3931",174,"Thematic","Tack...Pin",80
"3932",175,"Thematic","Tack...Pin",100
"3933",176,"Thematic","Tack...Pin",100
"3934",177,"Thematic","Tack...Pin",100
"3935",178,"Thematic","Tack...Pin",0
"3936",179,"Thematic","Tack...Pin",70
"3937",180,"Thematic","Tack...Pin",100
"3938",181,"Thematic","Tack...Pin",100
"3939",182,"Thematic","Tack...Pin",100
"3940",183,"Thematic","Tack...Pin",85
"3941",184,"Thematic","Tack...Pin",100
"3942",185,"Thematic","Tack...Pin",10
"3943",186,"Thematic","Tack...Pin",85
"3944",187,"Thematic","Tack...Pin",50
"3945",188,"Thematic","Tack...Pin",60
"3946",189,"Thematic","Tack...Pin",90
"3947",190,"Thematic","Tack...Pin",50
"3948",191,"Thematic","Tack...Pin",80
"3949",192,"Thematic","Tack...Pin",98
"3950",193,"Thematic","Tack...Pin",99
"3951",194,"Thematic","Tack...Pin",95
"3952",195,"Thematic","Tack...Pin",80
"3953",196,"Thematic","Tack...Pin",50
"3954",197,"Thematic","Tack...Pin",50
"3955",198,"Thematic","Tack...Pin",70
"3956",199,"Thematic","Tack...Pin",80
"3957",200,"Thematic","Tack...Pin",80
"3958",201,"Thematic","Tack...Pin",65
"3959",202,"Thematic","Tack...Pin",100
"3960",203,"Thematic","Tack...Pin",100
"3961",204,"Thematic","Tack...Pin",98
"3962",205,"Thematic","Tack...Pin",100
"3963",206,"Thematic","Tack...Pin",40
"3964",207,"Thematic","Tack...Pin",80
"3965",208,"Thematic","Tack...Pin",80
"3966",209,"Thematic","Tack...Pin",50
"3967",210,"Thematic","Tack...Pin",80
"3968",211,"Thematic","Tack...Pin",90
"3969",212,"Thematic","Tack...Pin",100
"3970",213,"Thematic","Tack...Pin",15
"3971",214,"Thematic","Tack...Pin",100
"3972",215,"Thematic","Tack...Pin",95
"3973",216,"Thematic","Tack...Pin",90
"3974",217,"Thematic","Tack...Pin",90
"3975",218,"Thematic","Tack...Pin",29
"3976",219,"Thematic","Tack...Pin",100
"3977",220,"Thematic","Tack...Pin",100
"3978",221,"Thematic","Tack...Pin",100
"3979",1,"Semantic","Raspberry...Strawberry",0
"3980",2,"Semantic","Raspberry...Strawberry",25
"3981",3,"Semantic","Raspberry...Strawberry",90
"3982",4,"Semantic","Raspberry...Strawberry",30
"3983",5,"Semantic","Raspberry...Strawberry",NA
"3984",6,"Semantic","Raspberry...Strawberry",95
"3985",7,"Semantic","Raspberry...Strawberry",82
"3986",8,"Semantic","Raspberry...Strawberry",50
"3987",9,"Semantic","Raspberry...Strawberry",80
"3988",10,"Semantic","Raspberry...Strawberry",85
"3989",11,"Semantic","Raspberry...Strawberry",60
"3990",12,"Semantic","Raspberry...Strawberry",30
"3991",13,"Semantic","Raspberry...Strawberry",80
"3992",14,"Semantic","Raspberry...Strawberry",70
"3993",15,"Semantic","Raspberry...Strawberry",44
"3994",16,"Semantic","Raspberry...Strawberry",70
"3995",17,"Semantic","Raspberry...Strawberry",30
"3996",18,"Semantic","Raspberry...Strawberry",25
"3997",19,"Semantic","Raspberry...Strawberry",90
"3998",20,"Semantic","Raspberry...Strawberry",75
"3999",21,"Semantic","Raspberry...Strawberry",40
"4000",22,"Semantic","Raspberry...Strawberry",90
"4001",23,"Semantic","Raspberry...Strawberry",60
"4002",24,"Semantic","Raspberry...Strawberry",78
"4003",25,"Semantic","Raspberry...Strawberry",75
"4004",26,"Semantic","Raspberry...Strawberry",40
"4005",27,"Semantic","Raspberry...Strawberry",30
"4006",28,"Semantic","Raspberry...Strawberry",80
"4007",29,"Semantic","Raspberry...Strawberry",65
"4008",30,"Semantic","Raspberry...Strawberry",75
"4009",31,"Semantic","Raspberry...Strawberry",NA
"4010",32,"Semantic","Raspberry...Strawberry",90
"4011",33,"Semantic","Raspberry...Strawberry",80
"4012",34,"Semantic","Raspberry...Strawberry",0
"4013",35,"Semantic","Raspberry...Strawberry",35
"4014",36,"Semantic","Raspberry...Strawberry",70
"4015",37,"Semantic","Raspberry...Strawberry",80
"4016",38,"Semantic","Raspberry...Strawberry",50
"4017",39,"Semantic","Raspberry...Strawberry",60
"4018",40,"Semantic","Raspberry...Strawberry",30
"4019",41,"Semantic","Raspberry...Strawberry",50
"4020",42,"Semantic","Raspberry...Strawberry",70
"4021",43,"Semantic","Raspberry...Strawberry",NA
"4022",44,"Semantic","Raspberry...Strawberry",100
"4023",45,"Semantic","Raspberry...Strawberry",60
"4024",46,"Semantic","Raspberry...Strawberry",40
"4025",47,"Semantic","Raspberry...Strawberry",85
"4026",48,"Semantic","Raspberry...Strawberry",65
"4027",49,"Semantic","Raspberry...Strawberry",80
"4028",50,"Semantic","Raspberry...Strawberry",80
"4029",51,"Semantic","Raspberry...Strawberry",100
"4030",52,"Semantic","Raspberry...Strawberry",50
"4031",53,"Semantic","Raspberry...Strawberry",50
"4032",54,"Semantic","Raspberry...Strawberry",25
"4033",55,"Semantic","Raspberry...Strawberry",30
"4034",56,"Semantic","Raspberry...Strawberry",85
"4035",57,"Semantic","Raspberry...Strawberry",10
"4036",58,"Semantic","Raspberry...Strawberry",60
"4037",59,"Semantic","Raspberry...Strawberry",80
"4038",60,"Semantic","Raspberry...Strawberry",50
"4039",61,"Semantic","Raspberry...Strawberry",88
"4040",62,"Semantic","Raspberry...Strawberry",75
"4041",63,"Semantic","Raspberry...Strawberry",50
"4042",64,"Semantic","Raspberry...Strawberry",25
"4043",65,"Semantic","Raspberry...Strawberry",25
"4044",66,"Semantic","Raspberry...Strawberry",60
"4045",67,"Semantic","Raspberry...Strawberry",50
"4046",68,"Semantic","Raspberry...Strawberry",40
"4047",69,"Semantic","Raspberry...Strawberry",80
"4048",70,"Semantic","Raspberry...Strawberry",60
"4049",71,"Semantic","Raspberry...Strawberry",90
"4050",72,"Semantic","Raspberry...Strawberry",90
"4051",73,"Semantic","Raspberry...Strawberry",80
"4052",74,"Semantic","Raspberry...Strawberry",75
"4053",75,"Semantic","Raspberry...Strawberry",50
"4054",76,"Semantic","Raspberry...Strawberry",0
"4055",77,"Semantic","Raspberry...Strawberry",80
"4056",78,"Semantic","Raspberry...Strawberry",5
"4057",79,"Associative","Raspberry...Strawberry",65
"4058",80,"Associative","Raspberry...Strawberry",90
"4059",81,"Associative","Raspberry...Strawberry",85
"4060",82,"Associative","Raspberry...Strawberry",55
"4061",83,"Associative","Raspberry...Strawberry",75
"4062",84,"Associative","Raspberry...Strawberry",90
"4063",85,"Associative","Raspberry...Strawberry",80
"4064",86,"Associative","Raspberry...Strawberry",NA
"4065",87,"Associative","Raspberry...Strawberry",90
"4066",88,"Associative","Raspberry...Strawberry",80
"4067",89,"Associative","Raspberry...Strawberry",10
"4068",90,"Associative","Raspberry...Strawberry",NA
"4069",91,"Associative","Raspberry...Strawberry",50
"4070",92,"Associative","Raspberry...Strawberry",69
"4071",93,"Associative","Raspberry...Strawberry",40
"4072",94,"Associative","Raspberry...Strawberry",0
"4073",95,"Associative","Raspberry...Strawberry",75
"4074",96,"Associative","Raspberry...Strawberry",80
"4075",97,"Associative","Raspberry...Strawberry",30
"4076",98,"Associative","Raspberry...Strawberry",80
"4077",99,"Associative","Raspberry...Strawberry",80
"4078",100,"Associative","Raspberry...Strawberry",50
"4079",101,"Associative","Raspberry...Strawberry",40
"4080",102,"Associative","Raspberry...Strawberry",100
"4081",103,"Associative","Raspberry...Strawberry",50
"4082",104,"Associative","Raspberry...Strawberry",89
"4083",105,"Associative","Raspberry...Strawberry",50
"4084",106,"Associative","Raspberry...Strawberry",47
"4085",107,"Associative","Raspberry...Strawberry",90
"4086",108,"Associative","Raspberry...Strawberry",10
"4087",109,"Associative","Raspberry...Strawberry",75
"4088",110,"Associative","Raspberry...Strawberry",65
"4089",111,"Associative","Raspberry...Strawberry",80
"4090",112,"Associative","Raspberry...Strawberry",75
"4091",113,"Associative","Raspberry...Strawberry",70
"4092",114,"Associative","Raspberry...Strawberry",NA
"4093",115,"Associative","Raspberry...Strawberry",30
"4094",116,"Associative","Raspberry...Strawberry",65
"4095",117,"Associative","Raspberry...Strawberry",70
"4096",118,"Associative","Raspberry...Strawberry",90
"4097",119,"Associative","Raspberry...Strawberry",14
"4098",120,"Associative","Raspberry...Strawberry",10
"4099",121,"Associative","Raspberry...Strawberry",20
"4100",122,"Associative","Raspberry...Strawberry",75
"4101",123,"Associative","Raspberry...Strawberry",70
"4102",124,"Associative","Raspberry...Strawberry",50
"4103",125,"Associative","Raspberry...Strawberry",10
"4104",126,"Associative","Raspberry...Strawberry",70
"4105",127,"Associative","Raspberry...Strawberry",60
"4106",128,"Associative","Raspberry...Strawberry",0
"4107",129,"Associative","Raspberry...Strawberry",40
"4108",130,"Associative","Raspberry...Strawberry",80
"4109",131,"Associative","Raspberry...Strawberry",10
"4110",132,"Associative","Raspberry...Strawberry",95
"4111",133,"Associative","Raspberry...Strawberry",55
"4112",314,"Associative","Raspberry...Strawberry",40
"4113",135,"Associative","Raspberry...Strawberry",50
"4114",136,"Associative","Raspberry...Strawberry",79
"4115",137,"Associative","Raspberry...Strawberry",100
"4116",138,"Associative","Raspberry...Strawberry",75
"4117",139,"Associative","Raspberry...Strawberry",9
"4118",140,"Associative","Raspberry...Strawberry",90
"4119",141,"Associative","Raspberry...Strawberry",15
"4120",142,"Associative","Raspberry...Strawberry",66
"4121",143,"Associative","Raspberry...Strawberry",80
"4122",144,"Associative","Raspberry...Strawberry",NA
"4123",145,"Associative","Raspberry...Strawberry",95
"4124",146,"Associative","Raspberry...Strawberry",30
"4125",147,"Thematic","Raspberry...Strawberry",80
"4126",148,"Thematic","Raspberry...Strawberry",40
"4127",149,"Thematic","Raspberry...Strawberry",100
"4128",150,"Thematic","Raspberry...Strawberry",80
"4129",151,"Thematic","Raspberry...Strawberry",76
"4130",152,"Thematic","Raspberry...Strawberry",35
"4131",153,"Thematic","Raspberry...Strawberry",50
"4132",154,"Thematic","Raspberry...Strawberry",85
"4133",155,"Thematic","Raspberry...Strawberry",50
"4134",156,"Thematic","Raspberry...Strawberry",100
"4135",157,"Thematic","Raspberry...Strawberry",90
"4136",158,"Thematic","Raspberry...Strawberry",80
"4137",159,"Thematic","Raspberry...Strawberry",90
"4138",160,"Thematic","Raspberry...Strawberry",100
"4139",161,"Thematic","Raspberry...Strawberry",45
"4140",162,"Thematic","Raspberry...Strawberry",65
"4141",163,"Thematic","Raspberry...Strawberry",90
"4142",164,"Thematic","Raspberry...Strawberry",100
"4143",165,"Thematic","Raspberry...Strawberry",60
"4144",166,"Thematic","Raspberry...Strawberry",100
"4145",167,"Thematic","Raspberry...Strawberry",100
"4146",168,"Thematic","Raspberry...Strawberry",48
"4147",169,"Thematic","Raspberry...Strawberry",100
"4148",170,"Thematic","Raspberry...Strawberry",75
"4149",171,"Thematic","Raspberry...Strawberry",75
"4150",172,"Thematic","Raspberry...Strawberry",10
"4151",173,"Thematic","Raspberry...Strawberry",80
"4152",174,"Thematic","Raspberry...Strawberry",90
"4153",175,"Thematic","Raspberry...Strawberry",100
"4154",176,"Thematic","Raspberry...Strawberry",80
"4155",177,"Thematic","Raspberry...Strawberry",100
"4156",178,"Thematic","Raspberry...Strawberry",50
