"","Partno","Judgment","Word Pair","Judged Value"
"3582",46,"Associative","Soap...Shower",40
"3583",47,"Associative","Soap...Shower",40
"3584",48,"Associative","Soap...Shower",25
"3585",49,"Associative","Soap...Shower",55
"3586",50,"Associative","Soap...Shower",50
"3587",51,"Associative","Soap...Shower",20
"3588",52,"Associative","Soap...Shower",60
"3589",53,"Associative","Soap...Shower",80
"3590",54,"Associative","Soap...Shower",60
"3591",55,"Associative","Soap...Shower",30
"3592",56,"Associative","Soap...Shower",30
"3593",57,"Associative","Soap...Shower",50
"3594",58,"Associative","Soap...Shower",85
"3595",59,"Associative","Soap...Shower",45
"3596",60,"Associative","Soap...Shower",50
"3597",61,"Associative","Soap...Shower",62
"3598",62,"Associative","Soap...Shower",80
"3599",63,"Associative","Soap...Shower",60
"3600",64,"Associative","Soap...Shower",40
"3601",65,"Associative","Soap...Shower",55
"3602",66,"Associative","Soap...Shower",30
"3603",67,"Associative","Soap...Shower",40
"3604",68,"Associative","Soap...Shower",50
"3605",69,"Associative","Soap...Shower",76
"3606",70,"Associative","Soap...Shower",90
"3607",71,"Associative","Soap...Shower",90
"3608",72,"Associative","Soap...Shower",50
"3609",73,"Associative","Soap...Shower",40
"3610",74,"Associative","Soap...Shower",85
"3611",75,"Associative","Soap...Shower",96
"3612",76,"Associative","Soap...Shower",80
"3613",77,"Associative","Soap...Shower",70
"3614",78,"Associative","Soap...Shower",5
"3615",79,"Thematic","Soap...Shower",20
"3616",80,"Thematic","Soap...Shower",100
"3617",81,"Thematic","Soap...Shower",40
"3618",82,"Thematic","Soap...Shower",85
"3619",83,"Thematic","Soap...Shower",50
"3620",84,"Thematic","Soap...Shower",70
"3621",85,"Thematic","Soap...Shower",80
"3622",86,"Thematic","Soap...Shower",NA
"3623",87,"Thematic","Soap...Shower",85
"3624",88,"Thematic","Soap...Shower",50
"3625",89,"Thematic","Soap...Shower",80
"3626",90,"Thematic","Soap...Shower",NA
"3627",91,"Thematic","Soap...Shower",70
"3628",92,"Thematic","Soap...Shower",90
"3629",93,"Thematic","Soap...Shower",88
"3630",94,"Thematic","Soap...Shower",100
"3631",95,"Thematic","Soap...Shower",20
"3632",96,"Thematic","Soap...Shower",75
"3633",97,"Thematic","Soap...Shower",70
"3634",98,"Thematic","Soap...Shower",60
"3635",99,"Thematic","Soap...Shower",NA
"3636",100,"Thematic","Soap...Shower",70
"3637",101,"Thematic","Soap...Shower",75
"3638",102,"Thematic","Soap...Shower",40
"3639",103,"Thematic","Soap...Shower",66
"3640",104,"Thematic","Soap...Shower",80
"3641",105,"Thematic","Soap...Shower",20
"3642",106,"Thematic","Soap...Shower",75
"3643",107,"Thematic","Soap...Shower",45
"3644",108,"Thematic","Soap...Shower",60
"3645",109,"Thematic","Soap...Shower",75
"3646",110,"Thematic","Soap...Shower",75
"3647",111,"Thematic","Soap...Shower",100
"3648",112,"Thematic","Soap...Shower",80
"3649",113,"Thematic","Soap...Shower",98
"3650",114,"Thematic","Soap...Shower",NA
"3651",115,"Thematic","Soap...Shower",60
"3652",116,"Thematic","Soap...Shower",70
"3653",117,"Thematic","Soap...Shower",60
"3654",118,"Thematic","Soap...Shower",90
"3655",119,"Thematic","Soap...Shower",NA
"3656",120,"Thematic","Soap...Shower",25
"3657",121,"Thematic","Soap...Shower",80
"3658",122,"Thematic","Soap...Shower",75
"3659",123,"Thematic","Soap...Shower",80
"3660",124,"Thematic","Soap...Shower",80
"3661",125,"Thematic","Soap...Shower",95
"3662",126,"Thematic","Soap...Shower",90
"3663",127,"Thematic","Soap...Shower",75
"3664",128,"Thematic","Soap...Shower",50
"3665",129,"Thematic","Soap...Shower",100
"3666",130,"Thematic","Soap...Shower",90
"3667",131,"Thematic","Soap...Shower",90
"3668",132,"Thematic","Soap...Shower",80
"3669",133,"Thematic","Soap...Shower",95
"3670",314,"Thematic","Soap...Shower",90
"3671",135,"Thematic","Soap...Shower",70
"3672",136,"Thematic","Soap...Shower",60
"3673",137,"Thematic","Soap...Shower",80
"3674",138,"Thematic","Soap...Shower",100
"3675",139,"Thematic","Soap...Shower",54
"3676",140,"Thematic","Soap...Shower",80
"3677",141,"Thematic","Soap...Shower",90
"3678",142,"Thematic","Soap...Shower",60
"3679",143,"Thematic","Soap...Shower",100
"3680",144,"Thematic","Soap...Shower",NA
"3681",145,"Thematic","Soap...Shower",95
"3682",146,"Thematic","Soap...Shower",70
"3683",147,"Semantic","Soap...Shower",65
"3684",148,"Semantic","Soap...Shower",80
"3685",149,"Semantic","Soap...Shower",100
"3686",150,"Semantic","Soap...Shower",60
"3687",151,"Semantic","Soap...Shower",56
"3688",152,"Semantic","Soap...Shower",78
"3689",153,"Semantic","Soap...Shower",80
"3690",154,"Semantic","Soap...Shower",40
"3691",155,"Semantic","Soap...Shower",NA
"3692",156,"Semantic","Soap...Shower",85
"3693",157,"Semantic","Soap...Shower",65
"3694",158,"Semantic","Soap...Shower",95
"3695",159,"Semantic","Soap...Shower",75
"3696",160,"Semantic","Soap...Shower",100
"3697",161,"Semantic","Soap...Shower",78
"3698",162,"Semantic","Soap...Shower",90
"3699",163,"Semantic","Soap...Shower",50
"3700",164,"Semantic","Soap...Shower",50
"3701",165,"Semantic","Soap...Shower",50
"3702",166,"Semantic","Soap...Shower",100
"3703",167,"Semantic","Soap...Shower",100
"3704",168,"Semantic","Soap...Shower",38
"3705",169,"Semantic","Soap...Shower",100
"3706",170,"Semantic","Soap...Shower",75
"3707",171,"Semantic","Soap...Shower",45
"3708",172,"Semantic","Soap...Shower",100
"3709",173,"Semantic","Soap...Shower",95
"3710",174,"Semantic","Soap...Shower",30
"3711",175,"Semantic","Soap...Shower",100
"3712",176,"Semantic","Soap...Shower",90
"3713",177,"Semantic","Soap...Shower",100
"3714",178,"Semantic","Soap...Shower",100
"3715",179,"Semantic","Soap...Shower",60
"3716",180,"Semantic","Soap...Shower",80
"3717",181,"Semantic","Soap...Shower",80
"3718",182,"Semantic","Soap...Shower",85
"3719",183,"Semantic","Soap...Shower",100
"3720",184,"Semantic","Soap...Shower",100
"3721",185,"Semantic","Soap...Shower",90
"3722",186,"Semantic","Soap...Shower",90
"3723",187,"Semantic","Soap...Shower",90
"3724",188,"Semantic","Soap...Shower",70
"3725",189,"Semantic","Soap...Shower",95
"3726",190,"Semantic","Soap...Shower",90
"3727",191,"Semantic","Soap...Shower",80
"3728",192,"Semantic","Soap...Shower",30
"3729",193,"Semantic","Soap...Shower",99
"3730",194,"Semantic","Soap...Shower",95
"3731",195,"Semantic","Soap...Shower",100
"3732",196,"Semantic","Soap...Shower",75
"3733",197,"Semantic","Soap...Shower",NA
"3734",198,"Semantic","Soap...Shower",60
"3735",199,"Semantic","Soap...Shower",50
"3736",200,"Semantic","Soap...Shower",95
"3737",201,"Semantic","Soap...Shower",71
"3738",202,"Semantic","Soap...Shower",50
"3739",203,"Semantic","Soap...Shower",100
"3740",204,"Semantic","Soap...Shower",20
"3741",205,"Semantic","Soap...Shower",90
"3742",206,"Semantic","Soap...Shower",50
"3743",207,"Semantic","Soap...Shower",80
"3744",208,"Semantic","Soap...Shower",70
"3745",209,"Semantic","Soap...Shower",40
"3746",210,"Semantic","Soap...Shower",100
"3747",211,"Semantic","Soap...Shower",40
"3748",212,"Semantic","Soap...Shower",0
"3749",213,"Semantic","Soap...Shower",17
"3750",214,"Semantic","Soap...Shower",100
"3751",215,"Semantic","Soap...Shower",70
"3752",216,"Semantic","Soap...Shower",95
"3753",217,"Semantic","Soap...Shower",90
"3754",218,"Semantic","Soap...Shower",70
"3755",219,"Semantic","Soap...Shower",30
"3756",220,"Semantic","Soap...Shower",0
"3757",221,"Semantic","Soap...Shower",50
"3758",1,"Associative","Wash...Bath",100
"3759",2,"Associative","Wash...Bath",55
"3760",3,"Associative","Wash...Bath",65
"3761",4,"Associative","Wash...Bath",90
"3762",5,"Associative","Wash...Bath",NA
"3763",6,"Associative","Wash...Bath",20
"3764",7,"Associative","Wash...Bath",17
"3765",8,"Associative","Wash...Bath",30
"3766",9,"Associative","Wash...Bath",30
"3767",10,"Associative","Wash...Bath",80
"3768",11,"Associative","Wash...Bath",60
"3769",12,"Associative","Wash...Bath",40
"3770",13,"Associative","Wash...Bath",75
"3771",14,"Associative","Wash...Bath",29
"3772",15,"Associative","Wash...Bath",45
"3773",16,"Associative","Wash...Bath",80
"3774",17,"Associative","Wash...Bath",30
"3775",18,"Associative","Wash...Bath",75
"3776",19,"Associative","Wash...Bath",70
"3777",20,"Associative","Wash...Bath",70
"3778",21,"Associative","Wash...Bath",30
"3779",22,"Associative","Wash...Bath",50
"3780",23,"Associative","Wash...Bath",80
"3781",24,"Associative","Wash...Bath",65
"3782",25,"Associative","Wash...Bath",75
"3783",26,"Associative","Wash...Bath",60
"3784",27,"Associative","Wash...Bath",70
"3785",28,"Associative","Wash...Bath",60
"3786",29,"Associative","Wash...Bath",60
"3787",30,"Associative","Wash...Bath",75
"3788",31,"Associative","Wash...Bath",NA
"3789",32,"Associative","Wash...Bath",65
"3790",33,"Associative","Wash...Bath",40
"3791",34,"Associative","Wash...Bath",100
"3792",35,"Associative","Wash...Bath",75
"3793",36,"Associative","Wash...Bath",95
"3794",37,"Associative","Wash...Bath",80
"3795",38,"Associative","Wash...Bath",90
"3796",39,"Associative","Wash...Bath",10
"3797",40,"Associative","Wash...Bath",15
"3798",41,"Associative","Wash...Bath",89
"3799",42,"Associative","Wash...Bath",50
"3800",43,"Associative","Wash...Bath",84
"3801",44,"Associative","Wash...Bath",40
"3802",45,"Associative","Wash...Bath",20
"3803",46,"Associative","Wash...Bath",60
"3804",47,"Associative","Wash...Bath",85
"3805",48,"Associative","Wash...Bath",85
"3806",49,"Associative","Wash...Bath",60
"3807",50,"Associative","Wash...Bath",60
"3808",51,"Associative","Wash...Bath",25
"3809",52,"Associative","Wash...Bath",70
"3810",53,"Associative","Wash...Bath",100
"3811",54,"Associative","Wash...Bath",10
"3812",55,"Associative","Wash...Bath",30
"3813",56,"Associative","Wash...Bath",15
"3814",57,"Associative","Wash...Bath",90
"3815",58,"Associative","Wash...Bath",87
"3816",59,"Associative","Wash...Bath",45
"3817",60,"Associative","Wash...Bath",80
"3818",61,"Associative","Wash...Bath",78
"3819",62,"Associative","Wash...Bath",78
"3820",63,"Associative","Wash...Bath",40
"3821",64,"Associative","Wash...Bath",50
"3822",65,"Associative","Wash...Bath",80
"3823",66,"Associative","Wash...Bath",60
"3824",67,"Associative","Wash...Bath",30
"3825",68,"Associative","Wash...Bath",50
"3826",69,"Associative","Wash...Bath",89
"3827",70,"Associative","Wash...Bath",95
"3828",71,"Associative","Wash...Bath",90
"3829",72,"Associative","Wash...Bath",90
"3830",73,"Associative","Wash...Bath",20
"3831",74,"Associative","Wash...Bath",90
"3832",75,"Associative","Wash...Bath",50
"3833",76,"Associative","Wash...Bath",100
"3834",77,"Associative","Wash...Bath",40
"3835",78,"Associative","Wash...Bath",5
"3836",79,"Thematic","Wash...Bath",30
"3837",80,"Thematic","Wash...Bath",70
"3838",81,"Thematic","Wash...Bath",55
"3839",82,"Thematic","Wash...Bath",85
"3840",83,"Thematic","Wash...Bath",70
"3841",84,"Thematic","Wash...Bath",80
"3842",85,"Thematic","Wash...Bath",80
"3843",86,"Thematic","Wash...Bath",NA
"3844",87,"Thematic","Wash...Bath",50
"3845",88,"Thematic","Wash...Bath",85
"3846",89,"Thematic","Wash...Bath",50
"3847",90,"Thematic","Wash...Bath",NA
"3848",91,"Thematic","Wash...Bath",85
"3849",92,"Thematic","Wash...Bath",87
"3850",93,"Thematic","Wash...Bath",15
"3851",94,"Thematic","Wash...Bath",75
"3852",95,"Thematic","Wash...Bath",80
"3853",96,"Thematic","Wash...Bath",80
"3854",97,"Thematic","Wash...Bath",70
"3855",98,"Thematic","Wash...Bath",40
"3856",99,"Thematic","Wash...Bath",NA
"3857",100,"Thematic","Wash...Bath",90
"3858",101,"Thematic","Wash...Bath",808
"3859",102,"Thematic","Wash...Bath",40
"3860",103,"Thematic","Wash...Bath",24
"3861",104,"Thematic","Wash...Bath",60
"3862",105,"Thematic","Wash...Bath",20
"3863",106,"Thematic","Wash...Bath",78
"3864",107,"Thematic","Wash...Bath",70
"3865",108,"Thematic","Wash...Bath",80
"3866",109,"Thematic","Wash...Bath",65
"3867",110,"Thematic","Wash...Bath",70
"3868",111,"Thematic","Wash...Bath",100
"3869",112,"Thematic","Wash...Bath",70
"3870",113,"Thematic","Wash...Bath",85
"3871",114,"Thematic","Wash...Bath",NA
"3872",115,"Thematic","Wash...Bath",80
"3873",116,"Thematic","Wash...Bath",90
"3874",117,"Thematic","Wash...Bath",80
"3875",118,"Thematic","Wash...Bath",99
"3876",119,"Thematic","Wash...Bath",NA
"3877",120,"Thematic","Wash...Bath",5
"3878",121,"Thematic","Wash...Bath",100
"3879",122,"Thematic","Wash...Bath",100
"3880",123,"Thematic","Wash...Bath",70
"3881",124,"Thematic","Wash...Bath",90
"3882",125,"Thematic","Wash...Bath",80
"3883",126,"Thematic","Wash...Bath",90
"3884",127,"Thematic","Wash...Bath",90
"3885",128,"Thematic","Wash...Bath",100
"3886",129,"Thematic","Wash...Bath",100
"3887",130,"Thematic","Wash...Bath",90
"3888",131,"Thematic","Wash...Bath",95
"3889",132,"Thematic","Wash...Bath",90
"3890",133,"Thematic","Wash...Bath",95
"3891",314,"Thematic","Wash...Bath",90
"3892",135,"Thematic","Wash...Bath",85
"3893",136,"Thematic","Wash...Bath",90
"3894",137,"Thematic","Wash...Bath",90
"3895",138,"Thematic","Wash...Bath",85
"3896",139,"Thematic","Wash...Bath",34
"3897",140,"Thematic","Wash...Bath",80
"3898",141,"Thematic","Wash...Bath",80
"3899",142,"Thematic","Wash...Bath",85
"3900",143,"Thematic","Wash...Bath",100
"3901",144,"Thematic","Wash...Bath",NA
"3902",145,"Thematic","Wash...Bath",90
"3903",146,"Thematic","Wash...Bath",70
"3904",147,"Semantic","Wash...Bath",40
"3905",148,"Semantic","Wash...Bath",90
"3906",149,"Semantic","Wash...Bath",100
"3907",150,"Semantic","Wash...Bath",70
"3908",151,"Semantic","Wash...Bath",56
"3909",152,"Semantic","Wash...Bath",45
"3910",153,"Semantic","Wash...Bath",90
"3911",154,"Semantic","Wash...Bath",85
"3912",155,"Semantic","Wash...Bath",NA
"3913",156,"Semantic","Wash...Bath",65
"3914",157,"Semantic","Wash...Bath",80
"3915",158,"Semantic","Wash...Bath",75
"3916",159,"Semantic","Wash...Bath",40
"3917",160,"Semantic","Wash...Bath",100
"3918",161,"Semantic","Wash...Bath",94
"3919",162,"Semantic","Wash...Bath",65
"3920",163,"Semantic","Wash...Bath",60
"3921",164,"Semantic","Wash...Bath",90
"3922",165,"Semantic","Wash...Bath",70
"3923",166,"Semantic","Wash...Bath",100
"3924",167,"Semantic","Wash...Bath",100
"3925",168,"Semantic","Wash...Bath",58
"3926",169,"Semantic","Wash...Bath",100
"3927",170,"Semantic","Wash...Bath",90
"3928",171,"Semantic","Wash...Bath",40
"3929",172,"Semantic","Wash...Bath",100
"3930",173,"Semantic","Wash...Bath",90
"3931",174,"Semantic","Wash...Bath",55
"3932",175,"Semantic","Wash...Bath",100
"3933",176,"Semantic","Wash...Bath",95
"3934",177,"Semantic","Wash...Bath",100
"3935",178,"Semantic","Wash...Bath",50
"3936",179,"Semantic","Wash...Bath",70
"3937",180,"Semantic","Wash...Bath",100
"3938",181,"Semantic","Wash...Bath",90
"3939",182,"Semantic","Wash...Bath",90
"3940",183,"Semantic","Wash...Bath",65
"3941",184,"Semantic","Wash...Bath",90
"3942",185,"Semantic","Wash...Bath",80
"3943",186,"Semantic","Wash...Bath",90
"3944",187,"Semantic","Wash...Bath",100
"3945",188,"Semantic","Wash...Bath",70
"3946",189,"Semantic","Wash...Bath",94
"3947",190,"Semantic","Wash...Bath",80
"3948",191,"Semantic","Wash...Bath",70
"3949",192,"Semantic","Wash...Bath",80
"3950",193,"Semantic","Wash...Bath",70
"3951",194,"Semantic","Wash...Bath",98
"3952",195,"Semantic","Wash...Bath",90
"3953",196,"Semantic","Wash...Bath",75
"3954",197,"Semantic","Wash...Bath",NA
"3955",198,"Semantic","Wash...Bath",60
"3956",199,"Semantic","Wash...Bath",70
"3957",200,"Semantic","Wash...Bath",95
"3958",201,"Semantic","Wash...Bath",9
"3959",202,"Semantic","Wash...Bath",90
"3960",203,"Semantic","Wash...Bath",25
"3961",204,"Semantic","Wash...Bath",20
"3962",205,"Semantic","Wash...Bath",100
"3963",206,"Semantic","Wash...Bath",80
"3964",207,"Semantic","Wash...Bath",95
"3965",208,"Semantic","Wash...Bath",80
"3966",209,"Semantic","Wash...Bath",99
"3967",210,"Semantic","Wash...Bath",100
"3968",211,"Semantic","Wash...Bath",95
"3969",212,"Semantic","Wash...Bath",70
"3970",213,"Semantic","Wash...Bath",44
"3971",214,"Semantic","Wash...Bath",100
"3972",215,"Semantic","Wash...Bath",85
"3973",216,"Semantic","Wash...Bath",100
"3974",217,"Semantic","Wash...Bath",50
"3975",218,"Semantic","Wash...Bath",80
"3976",219,"Semantic","Wash...Bath",90
"3977",220,"Semantic","Wash...Bath",0
"3978",221,"Semantic","Wash...Bath",80
"3979",1,"Associative","Orange...Tangerine",10
"3980",2,"Associative","Orange...Tangerine",100
"3981",3,"Associative","Orange...Tangerine",40
"3982",4,"Associative","Orange...Tangerine",30
"3983",5,"Associative","Orange...Tangerine",NA
"3984",6,"Associative","Orange...Tangerine",10
"3985",7,"Associative","Orange...Tangerine",25
"3986",8,"Associative","Orange...Tangerine",12
"3987",9,"Associative","Orange...Tangerine",20
"3988",10,"Associative","Orange...Tangerine",82
"3989",11,"Associative","Orange...Tangerine",100
"3990",12,"Associative","Orange...Tangerine",15
"3991",13,"Associative","Orange...Tangerine",40
"3992",14,"Associative","Orange...Tangerine",8
"3993",15,"Associative","Orange...Tangerine",25
"3994",16,"Associative","Orange...Tangerine",25
"3995",17,"Associative","Orange...Tangerine",20
"3996",18,"Associative","Orange...Tangerine",10
"3997",19,"Associative","Orange...Tangerine",30
"3998",20,"Associative","Orange...Tangerine",55
"3999",21,"Associative","Orange...Tangerine",50
"4000",22,"Associative","Orange...Tangerine",70
"4001",23,"Associative","Orange...Tangerine",60
"4002",24,"Associative","Orange...Tangerine",30
"4003",25,"Associative","Orange...Tangerine",13
"4004",26,"Associative","Orange...Tangerine",15
"4005",27,"Associative","Orange...Tangerine",70
"4006",28,"Associative","Orange...Tangerine",20
"4007",29,"Associative","Orange...Tangerine",50
"4008",30,"Associative","Orange...Tangerine",75
"4009",31,"Associative","Orange...Tangerine",NA
"4010",32,"Associative","Orange...Tangerine",10
"4011",33,"Associative","Orange...Tangerine",20
"4012",34,"Associative","Orange...Tangerine",50
"4013",35,"Associative","Orange...Tangerine",30
"4014",36,"Associative","Orange...Tangerine",80
"4015",37,"Associative","Orange...Tangerine",95
"4016",38,"Associative","Orange...Tangerine",85
"4017",39,"Associative","Orange...Tangerine",10
"4018",40,"Associative","Orange...Tangerine",20
"4019",41,"Associative","Orange...Tangerine",100
"4020",42,"Associative","Orange...Tangerine",80
"4021",43,"Associative","Orange...Tangerine",54
"4022",44,"Associative","Orange...Tangerine",1
"4023",45,"Associative","Orange...Tangerine",10
"4024",46,"Associative","Orange...Tangerine",80
"4025",47,"Associative","Orange...Tangerine",50
"4026",48,"Associative","Orange...Tangerine",50
"4027",49,"Associative","Orange...Tangerine",20
"4028",50,"Associative","Orange...Tangerine",40
"4029",51,"Associative","Orange...Tangerine",30
"4030",52,"Associative","Orange...Tangerine",70
"4031",53,"Associative","Orange...Tangerine",70
"4032",54,"Associative","Orange...Tangerine",65
"4033",55,"Associative","Orange...Tangerine",20
"4034",56,"Associative","Orange...Tangerine",15
"4035",57,"Associative","Orange...Tangerine",30
"4036",58,"Associative","Orange...Tangerine",84
"4037",59,"Associative","Orange...Tangerine",60
"4038",60,"Associative","Orange...Tangerine",20
"4039",61,"Associative","Orange...Tangerine",30
"4040",62,"Associative","Orange...Tangerine",92
"4041",63,"Associative","Orange...Tangerine",55
"4042",64,"Associative","Orange...Tangerine",60
"4043",65,"Associative","Orange...Tangerine",5
"4044",66,"Associative","Orange...Tangerine",70
"4045",67,"Associative","Orange...Tangerine",20
"4046",68,"Associative","Orange...Tangerine",5
"4047",69,"Associative","Orange...Tangerine",56
"4048",70,"Associative","Orange...Tangerine",80
"4049",71,"Associative","Orange...Tangerine",90
"4050",72,"Associative","Orange...Tangerine",80
"4051",73,"Associative","Orange...Tangerine",20
"4052",74,"Associative","Orange...Tangerine",80
"4053",75,"Associative","Orange...Tangerine",96
"4054",76,"Associative","Orange...Tangerine",75
"4055",77,"Associative","Orange...Tangerine",40
"4056",78,"Associative","Orange...Tangerine",5
"4057",79,"Thematic","Orange...Tangerine",18
"4058",80,"Thematic","Orange...Tangerine",100
"4059",81,"Thematic","Orange...Tangerine",40
"4060",82,"Thematic","Orange...Tangerine",45
"4061",83,"Thematic","Orange...Tangerine",20
"4062",84,"Thematic","Orange...Tangerine",90
"4063",85,"Thematic","Orange...Tangerine",70
"4064",86,"Thematic","Orange...Tangerine",NA
"4065",87,"Thematic","Orange...Tangerine",50
"4066",88,"Thematic","Orange...Tangerine",20
"4067",89,"Thematic","Orange...Tangerine",90
"4068",90,"Thematic","Orange...Tangerine",NA
"4069",91,"Thematic","Orange...Tangerine",50
"4070",92,"Thematic","Orange...Tangerine",29
"4071",93,"Thematic","Orange...Tangerine",23
"4072",94,"Thematic","Orange...Tangerine",50
"4073",95,"Thematic","Orange...Tangerine",50
"4074",96,"Thematic","Orange...Tangerine",90
"4075",97,"Thematic","Orange...Tangerine",80
"4076",98,"Thematic","Orange...Tangerine",NA
"4077",99,"Thematic","Orange...Tangerine",NA
"4078",100,"Thematic","Orange...Tangerine",50
"4079",101,"Thematic","Orange...Tangerine",50
"4080",102,"Thematic","Orange...Tangerine",70
"4081",103,"Thematic","Orange...Tangerine",52
"4082",104,"Thematic","Orange...Tangerine",50
"4083",105,"Thematic","Orange...Tangerine",15
"4084",106,"Thematic","Orange...Tangerine",85
"4085",107,"Thematic","Orange...Tangerine",30
"4086",108,"Thematic","Orange...Tangerine",15
"4087",109,"Thematic","Orange...Tangerine",70
"4088",110,"Thematic","Orange...Tangerine",60
"4089",111,"Thematic","Orange...Tangerine",50
"4090",112,"Thematic","Orange...Tangerine",90
"4091",113,"Thematic","Orange...Tangerine",75
"4092",114,"Thematic","Orange...Tangerine",NA
"4093",115,"Thematic","Orange...Tangerine",70
"4094",116,"Thematic","Orange...Tangerine",85
"4095",117,"Thematic","Orange...Tangerine",0
"4096",118,"Thematic","Orange...Tangerine",99
"4097",119,"Thematic","Orange...Tangerine",NA
"4098",120,"Thematic","Orange...Tangerine",11
"4099",121,"Thematic","Orange...Tangerine",100
"4100",122,"Thematic","Orange...Tangerine",95
"4101",123,"Thematic","Orange...Tangerine",90
"4102",124,"Thematic","Orange...Tangerine",80
"4103",125,"Thematic","Orange...Tangerine",70
"4104",126,"Thematic","Orange...Tangerine",70
"4105",127,"Thematic","Orange...Tangerine",98
"4106",128,"Thematic","Orange...Tangerine",100
"4107",129,"Thematic","Orange...Tangerine",0
"4108",130,"Thematic","Orange...Tangerine",60
"4109",131,"Thematic","Orange...Tangerine",50
"4110",132,"Thematic","Orange...Tangerine",85
"4111",133,"Thematic","Orange...Tangerine",80
"4112",314,"Thematic","Orange...Tangerine",86
"4113",135,"Thematic","Orange...Tangerine",90
"4114",136,"Thematic","Orange...Tangerine",70
"4115",137,"Thematic","Orange...Tangerine",60
"4116",138,"Thematic","Orange...Tangerine",100
"4117",139,"Thematic","Orange...Tangerine",80
"4118",140,"Thematic","Orange...Tangerine",90
"4119",141,"Thematic","Orange...Tangerine",50
"4120",142,"Thematic","Orange...Tangerine",90
"4121",143,"Thematic","Orange...Tangerine",100
"4122",144,"Thematic","Orange...Tangerine",NA
"4123",145,"Thematic","Orange...Tangerine",65
"4124",146,"Thematic","Orange...Tangerine",90
"4125",147,"Semantic","Orange...Tangerine",30
"4126",148,"Semantic","Orange...Tangerine",40
"4127",149,"Semantic","Orange...Tangerine",100
"4128",150,"Semantic","Orange...Tangerine",40
"4129",151,"Semantic","Orange...Tangerine",65
"4130",152,"Semantic","Orange...Tangerine",78
"4131",153,"Semantic","Orange...Tangerine",75
"4132",154,"Semantic","Orange...Tangerine",20
"4133",155,"Semantic","Orange...Tangerine",NA
"4134",156,"Semantic","Orange...Tangerine",25
"4135",157,"Semantic","Orange...Tangerine",80
"4136",158,"Semantic","Orange...Tangerine",70
"4137",159,"Semantic","Orange...Tangerine",50
"4138",160,"Semantic","Orange...Tangerine",100
"4139",161,"Semantic","Orange...Tangerine",75
"4140",162,"Semantic","Orange...Tangerine",45
"4141",163,"Semantic","Orange...Tangerine",50
"4142",164,"Semantic","Orange...Tangerine",60
"4143",165,"Semantic","Orange...Tangerine",20
"4144",166,"Semantic","Orange...Tangerine",90
"4145",167,"Semantic","Orange...Tangerine",90
"4146",168,"Semantic","Orange...Tangerine",70
"4147",169,"Semantic","Orange...Tangerine",90
"4148",170,"Semantic","Orange...Tangerine",100
"4149",171,"Semantic","Orange...Tangerine",43
"4150",172,"Semantic","Orange...Tangerine",10
"4151",173,"Semantic","Orange...Tangerine",90
"4152",174,"Semantic","Orange...Tangerine",30
"4153",175,"Semantic","Orange...Tangerine",100
"4154",176,"Semantic","Orange...Tangerine",100
"4155",177,"Semantic","Orange...Tangerine",50
"4156",178,"Semantic","Orange...Tangerine",70
"4157",179,"Semantic","Orange...Tangerine",70
"4158",180,"Semantic","Orange...Tangerine",100
"4159",181,"Semantic","Orange...Tangerine",88
"4160",182,"Semantic","Orange...Tangerine",100
"4161",183,"Semantic","Orange...Tangerine",100
"4162",184,"Semantic","Orange...Tangerine",90
"4163",185,"Semantic","Orange...Tangerine",40
"4164",186,"Semantic","Orange...Tangerine",80
"4165",187,"Semantic","Orange...Tangerine",100
"4166",188,"Semantic","Orange...Tangerine",90
"4167",189,"Semantic","Orange...Tangerine",95
"4168",190,"Semantic","Orange...Tangerine",90
"4169",191,"Semantic","Orange...Tangerine",70
"4170",192,"Semantic","Orange...Tangerine",40
"4171",193,"Semantic","Orange...Tangerine",50
"4172",194,"Semantic","Orange...Tangerine",100
"4173",195,"Semantic","Orange...Tangerine",50
"4174",196,"Semantic","Orange...Tangerine",90
"4175",197,"Semantic","Orange...Tangerine",NA
"4176",198,"Semantic","Orange...Tangerine",90
"4177",199,"Semantic","Orange...Tangerine",90
"4178",200,"Semantic","Orange...Tangerine",85
"4179",201,"Semantic","Orange...Tangerine",45
"4180",202,"Semantic","Orange...Tangerine",99
"4181",203,"Semantic","Orange...Tangerine",100
"4182",204,"Semantic","Orange...Tangerine",89
"4183",205,"Semantic","Orange...Tangerine",50
"4184",206,"Semantic","Orange...Tangerine",80
"4185",207,"Semantic","Orange...Tangerine",95
"4186",208,"Semantic","Orange...Tangerine",70
"4187",209,"Semantic","Orange...Tangerine",99
"4188",210,"Semantic","Orange...Tangerine",100
"4189",211,"Semantic","Orange...Tangerine",90
"4190",212,"Semantic","Orange...Tangerine",10
"4191",213,"Semantic","Orange...Tangerine",87
"4192",214,"Semantic","Orange...Tangerine",100
"4193",215,"Semantic","Orange...Tangerine",70
"4194",216,"Semantic","Orange...Tangerine",100
"4195",217,"Semantic","Orange...Tangerine",70
"4196",218,"Semantic","Orange...Tangerine",70
"4197",219,"Semantic","Orange...Tangerine",80
"4198",220,"Semantic","Orange...Tangerine",75
"4199",221,"Semantic","Orange...Tangerine",100
"4200",1,"Associative","Basketball...Baseball",1
"4201",2,"Associative","Basketball...Baseball",25
"4202",3,"Associative","Basketball...Baseball",40
"4203",4,"Associative","Basketball...Baseball",20
